l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,461,52,1,[461; 461],540,38.650208,0.923077,4,[X13 >= 91.314000 OR X22 >= 115.900000 OR X23 >= 926.960000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9556313993174061; 'recall': 0.9655172413793104; 'f1-score': 0.9605488850771869; 'support': 290}; '1.0': {'precision': 0.9404761904761905; 'recall': 0.9239766081871345; 'f1-score': 0.9321533923303835; 'support': 171}; 'accuracy': 0.9501084598698482; 'macro avg': {'precision': 0.9480537948967983; 'recall': 0.9447469247832224; 'f1-score': 0.9463511387037853; 'support': 461}; 'weighted avg': {'precision': 0.9500098359511417; 'recall': 0.9501084598698482; 'f1-score': 0.9500160667264205; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.91875; 'recall': 0.91875; 'f1-score': 0.91875; 'support': 52}; 'weighted avg': {'precision': 0.9230769230769231; 'recall': 0.9230769230769231; 'f1-score': 0.9230769230769231; 'support': 52}}
l: 5,1,DNF,0,461,52,1,[461; 461],540,29.464621,0.865385,5,[X1 >= 14.078000 AND X7 >= 0.048318 AND X20 >= 14.970000 AND X24 >= 0.102960 AND X26 >= 0.177180],{'0.0': {'precision': 0.9320388349514563; 'recall': 0.993103448275862; 'f1-score': 0.9616026711185308; 'support': 290}; '1.0': {'precision': 0.9868421052631579; 'recall': 0.8771929824561403; 'f1-score': 0.9287925696594427; 'support': 171}; 'accuracy': 0.9501084598698482; 'macro avg': {'precision': 0.9594404701073072; 'recall': 0.9351482153660011; 'f1-score': 0.9451976203889867; 'support': 461}; 'weighted avg': {'precision': 0.9523671629846472; 'recall': 0.9501084598698482; 'f1-score': 0.9494323297963961; 'support': 461}},{'0.0': {'precision': 0.9032258064516129; 'recall': 0.875; 'f1-score': 0.8888888888888888; 'support': 32}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.85; 'f1-score': 0.8292682926829269; 'support': 20}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.8563748079877112; 'recall': 0.8625; 'f1-score': 0.8590785907859079; 'support': 52}; 'weighted avg': {'precision': 0.8671865768639963; 'recall': 0.8653846153846154; 'f1-score': 0.8659578903481342; 'support': 52}}
l: 5,1,DNF,1,461,52,1,[461; 461],540,31.775487,0.903846,5,[X7 >= 0.048318 AND X10 >= 0.183080 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.177180],{'0.0': {'precision': 0.9403973509933775; 'recall': 0.9826989619377162; 'f1-score': 0.9610829103214891; 'support': 289}; '1.0': {'precision': 0.9685534591194969; 'recall': 0.8953488372093024; 'f1-score': 0.9305135951661632; 'support': 172}; 'accuracy': 0.9501084598698482; 'macro avg': {'precision': 0.9544754050564372; 'recall': 0.9390238995735093; 'f1-score': 0.9457982527438261; 'support': 461}; 'weighted avg': {'precision': 0.9509024499037735; 'recall': 0.9501084598698482; 'f1-score': 0.949677439157246; 'support': 461}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.9696969696969697; 'f1-score': 0.927536231884058; 'support': 33}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9131944444444444; 'recall': 0.879585326953748; 'f1-score': 0.8923395445134576; 'support': 52}; 'weighted avg': {'precision': 0.906650641025641; 'recall': 0.9038461538461539; 'f1-score': 0.9018155757286193; 'support': 52}}
l: 5,1,DNF,2,461,52,1,[461; 461],540,41.946001,0.980769,5,[X7 >= 0.048318 AND X10 >= 0.183080 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.177180],{'0.0': {'precision': 0.9281045751633987; 'recall': 0.9826989619377162; 'f1-score': 0.9546218487394957; 'support': 289}; '1.0': {'precision': 0.967741935483871; 'recall': 0.872093023255814; 'f1-score': 0.9174311926605504; 'support': 172}; 'accuracy': 0.9414316702819957; 'macro avg': {'precision': 0.9479232553236349; 'recall': 0.9273959925967651; 'f1-score': 0.9360265207000231; 'support': 461}; 'weighted avg': {'precision': 0.9428933516820999; 'recall': 0.9414316702819957; 'f1-score': 0.9407459423499542; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.9696969696969697; 'f1-score': 0.9846153846153847; 'support': 33}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9807692307692307; 'macro avg': {'precision': 0.975; 'recall': 0.9848484848484849; 'f1-score': 0.9794871794871796; 'support': 52}; 'weighted avg': {'precision': 0.9817307692307692; 'recall': 0.9807692307692307; 'f1-score': 0.9808678500986192; 'support': 52}}
l: 5,1,DNF,3,462,51,1,[462; 462],540,38.921713,0.980392,5,[X7 >= 0.048318 AND X10 >= 0.183080 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.177180],{'0.0': {'precision': 0.9311475409836065; 'recall': 0.9793103448275862; 'f1-score': 0.9546218487394958; 'support': 290}; '1.0': {'precision': 0.9617834394904459; 'recall': 0.877906976744186; 'f1-score': 0.9179331306990881; 'support': 172}; 'accuracy': 0.9415584415584416; 'macro avg': {'precision': 0.9464654902370262; 'recall': 0.9286086607858861; 'f1-score': 0.936277489719292; 'support': 462}; 'weighted avg': {'precision': 0.9425531135878843; 'recall': 0.9415584415584416; 'f1-score': 0.9409628454863571; 'support': 462}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.9736842105263157; 'f1-score': 0.9787941787941788; 'support': 51}; 'weighted avg': {'precision': 0.9809863339275104; 'recall': 0.9803921568627451; 'f1-score': 0.9802780155721332; 'support': 51}}
l: 5,1,DNF,4,462,51,1,[462; 462],540,33.221271,0.980392,4,[X1 >= 14.078000 AND X7 >= 0.048318 AND X23 >= 686.500000 AND X26 >= 0.226700],{'0.0': {'precision': 0.9171974522292994; 'recall': 0.993103448275862; 'f1-score': 0.9536423841059604; 'support': 290}; '1.0': {'precision': 0.9864864864864865; 'recall': 0.8488372093023255; 'f1-score': 0.9125; 'support': 172}; 'accuracy': 0.9393939393939394; 'macro avg': {'precision': 0.951841969357893; 'recall': 0.9209703287890938; 'f1-score': 0.9330711920529802; 'support': 462}; 'weighted avg': {'precision': 0.9429933697449622; 'recall': 0.9393939393939394; 'f1-score': 0.9383253060405379; 'support': 462}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
l: 5,1,DNF,5,462,51,1,[462; 462],540,32.515608,0.941176,4,[X1 >= 14.078000 AND X7 >= 0.048318 AND X23 >= 686.500000 AND X26 >= 0.226700],{'0.0': {'precision': 0.9258064516129032; 'recall': 0.9896551724137931; 'f1-score': 0.9566666666666668; 'support': 290}; '1.0': {'precision': 0.9802631578947368; 'recall': 0.8662790697674418; 'f1-score': 0.9197530864197531; 'support': 172}; 'accuracy': 0.9437229437229437; 'macro avg': {'precision': 0.95303480475382; 'recall': 0.9279671210906175; 'f1-score': 0.9382098765432099; 'support': 462}; 'weighted avg': {'precision': 0.9460803768953175; 'recall': 0.9437229437229437; 'f1-score': 0.942923948479504; 'support': 462}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8421052631578947; 'f1-score': 0.9142857142857143; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.9210526315789473; 'f1-score': 0.9347547974413646; 'support': 51}; 'weighted avg': {'precision': 0.9462184873949578; 'recall': 0.9411764705882353; 'f1-score': 0.939972406873197; 'support': 51}}
l: 5,1,DNF,6,462,51,1,[462; 462],540,24.116847,0.862745,5,[X7 >= 0.048318 AND X10 >= 0.183080 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.177180],{'0.0': {'precision': 0.946843853820598; 'recall': 0.9827586206896551; 'f1-score': 0.964467005076142; 'support': 290}; '1.0': {'precision': 0.968944099378882; 'recall': 0.9069767441860465; 'f1-score': 0.936936936936937; 'support': 172}; 'accuracy': 0.9545454545454546; 'macro avg': {'precision': 0.9578939765997401; 'recall': 0.9448676824378508; 'f1-score': 0.9507019710065395; 'support': 462}; 'weighted avg': {'precision': 0.9550716508682707; 'recall': 0.9545454545454546; 'f1-score': 0.9542177156390355; 'support': 462}},{'0.0': {'precision': 0.8378378378378378; 'recall': 0.96875; 'f1-score': 0.8985507246376812; 'support': 32}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.6842105263157895; 'f1-score': 0.7878787878787878; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8832046332046333; 'recall': 0.8264802631578947; 'f1-score': 0.8432147562582345; 'support': 51}; 'weighted avg': {'precision': 0.8716405481111363; 'recall': 0.8627450980392157; 'f1-score': 0.8573200031000542; 'support': 51}}
l: 5,1,DNF,7,462,51,1,[462; 462],540,34.003039,0.921569,5,[X7 >= 0.048318 AND X10 >= 0.183080 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.177180],{'0.0': {'precision': 0.9375; 'recall': 0.9827586206896551; 'f1-score': 0.9595959595959596; 'support': 290}; '1.0': {'precision': 0.9683544303797469; 'recall': 0.8895348837209303; 'f1-score': 0.9272727272727274; 'support': 172}; 'accuracy': 0.948051948051948; 'macro avg': {'precision': 0.9529272151898734; 'recall': 0.9361467522052926; 'f1-score': 0.9434343434343435; 'support': 462}; 'weighted avg': {'precision': 0.9489869307907283; 'recall': 0.948051948051948; 'f1-score': 0.9475622021076567; 'support': 462}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
l: 5,1,DNF,8,462,51,1,[462; 462],540,30.661080,0.960784,5,[X7 >= 0.048318 AND X10 >= 0.183080 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.177180],{'0.0': {'precision': 0.9342105263157895; 'recall': 0.9793103448275862; 'f1-score': 0.9562289562289562; 'support': 290}; '1.0': {'precision': 0.9620253164556962; 'recall': 0.8837209302325582; 'f1-score': 0.9212121212121213; 'support': 172}; 'accuracy': 0.9437229437229437; 'macro avg': {'precision': 0.9481179213857429; 'recall': 0.9315156375300722; 'f1-score': 0.9387205387205387; 'support': 462}; 'weighted avg': {'precision': 0.9445658161514258; 'recall': 0.9437229437229437; 'f1-score': 0.943192385616628; 'support': 462}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
l: 5,1,DNF,9,462,51,1,[462; 462],540,35.601639,0.960784,4,[X7 >= 0.048318 AND X10 >= 0.183080 AND X23 >= 686.500000 AND X26 >= 0.177180],{'0.0': {'precision': 0.933993399339934; 'recall': 0.9758620689655172; 'f1-score': 0.9544688026981449; 'support': 290}; '1.0': {'precision': 0.9559748427672956; 'recall': 0.8837209302325582; 'f1-score': 0.9184290030211482; 'support': 172}; 'accuracy': 0.9415584415584416; 'macro avg': {'precision': 0.9449841210536147; 'recall': 0.9297914995990377; 'f1-score': 0.9364489028596465; 'support': 462}; 'weighted avg': {'precision': 0.9421769670228478; 'recall': 0.9415584415584416; 'f1-score': 0.9410513880997825; 'support': 462}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [462, 462], 'n_partitions': 1}, (mean val acc cv) 0.935784 (+- 0.043354), (mean training time) 33.222731 (+- 4.701479)
l: 5,2,CNF,0,461,52,1,[461; 461],540,1000.815557,0.903846,7,[X13 >= 38.430000 OR X27 >= 0.121800] AND [X5 < 0.059638 OR X21 >= 33.646000 OR X23 >= 926.960000 OR X27 >= 0.177540 OR X28 >= 0.325380],{'0.0': {'precision': 0.9759450171821306; 'recall': 0.9793103448275862; 'f1-score': 0.9776247848537005; 'support': 290}; '1.0': {'precision': 0.9647058823529412; 'recall': 0.9590643274853801; 'f1-score': 0.9618768328445748; 'support': 171}; 'accuracy': 0.9718004338394793; 'macro avg': {'precision': 0.9703254497675359; 'recall': 0.9691873361564831; 'f1-score': 0.9697508088491377; 'support': 461}; 'weighted avg': {'precision': 0.9717760539374637; 'recall': 0.9718004338394793; 'f1-score': 0.9717833536312266; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8; 'f1-score': 0.8648648648648648; 'support': 20}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9134453781512605; 'recall': 0.884375; 'f1-score': 0.8951189995966116; 'support': 52}; 'weighted avg': {'precision': 0.9070458952811895; 'recall': 0.9038461538461539; 'f1-score': 0.9021007229962452; 'support': 52}}
