l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,460,52,1,[460; 460],122,1.489809,0.980769,4,[X7 >= 0.079005 OR X13 >= 53.780000 OR X23 >= 884.550000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9496644295302014; 'recall': 0.9792387543252595; 'f1-score': 0.9642248722316866; 'support': 289}; '1.0': {'precision': 0.9629629629629629; 'recall': 0.9122807017543859; 'f1-score': 0.9369369369369369; 'support': 171}; 'accuracy': 0.9543478260869566; 'macro avg': {'precision': 0.9563136962465821; 'recall': 0.9457597280398227; 'f1-score': 0.9505809045843118; 'support': 460}; 'weighted avg': {'precision': 0.9546080147845541; 'recall': 0.9543478260869566; 'f1-score': 0.9540808788938558; 'support': 460}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.95; 'f1-score': 0.9743589743589743; 'support': 20}; 'accuracy': 0.9807692307692307; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.975; 'f1-score': 0.9794871794871796; 'support': 52}; 'weighted avg': {'precision': 0.9813519813519813; 'recall': 0.9807692307692307; 'f1-score': 0.9806706114398422; 'support': 52}}
l: 5,1,DNF,0,460,52,1,[460; 460],122,1.635031,0.903846,4,[X6 >= 0.069225 AND X10 >= 0.193650 AND X23 >= 696.050000 AND X27 >= 0.109550],{'0.0': {'precision': 0.9525423728813559; 'recall': 0.972318339100346; 'f1-score': 0.9623287671232877; 'support': 289}; '1.0': {'precision': 0.9515151515151515; 'recall': 0.9181286549707602; 'f1-score': 0.9345238095238095; 'support': 171}; 'accuracy': 0.9521739130434783; 'macro avg': {'precision': 0.9520287621982537; 'recall': 0.9452234970355531; 'f1-score': 0.9484262883235486; 'support': 460}; 'weighted avg': {'precision': 0.9521605145039191; 'recall': 0.9521739130434783; 'f1-score': 0.9519925763634816; 'support': 460}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8; 'f1-score': 0.8648648648648648; 'support': 20}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9134453781512605; 'recall': 0.884375; 'f1-score': 0.8951189995966116; 'support': 52}; 'weighted avg': {'precision': 0.9070458952811895; 'recall': 0.9038461538461539; 'f1-score': 0.9021007229962452; 'support': 52}}
l: 5,1,DNF,1,460,52,1,[460; 460],122,2.630469,0.980769,4,[X7 >= 0.051420 AND X10 >= 0.193650 AND X20 >= 14.905000 AND X26 >= 0.216400],{'0.0': {'precision': 0.933993399339934; 'recall': 0.9826388888888888; 'f1-score': 0.9576988155668358; 'support': 288}; '1.0': {'precision': 0.9681528662420382; 'recall': 0.8837209302325582; 'f1-score': 0.9240121580547113; 'support': 172}; 'accuracy': 0.9456521739130435; 'macro avg': {'precision': 0.951073132790986; 'recall': 0.9331799095607235; 'f1-score': 0.9408554868107735; 'support': 460}; 'weighted avg': {'precision': 0.9467660695728947; 'recall': 0.9456521739130435; 'f1-score': 0.9451029349318675; 'support': 460}},{'0.0': {'precision': 0.9705882352941176; 'recall': 1.0; 'f1-score': 0.9850746268656716; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9807692307692307; 'macro avg': {'precision': 0.9852941176470589; 'recall': 0.9736842105263157; 'f1-score': 0.9790237999193223; 'support': 52}; 'weighted avg': {'precision': 0.9813348416289593; 'recall': 0.9807692307692307; 'f1-score': 0.9806528687125702; 'support': 52}}
l: 5,1,DNF,2,461,51,1,[461; 461],122,2.877050,0.960784,4,[X7 >= 0.051420 AND X10 >= 0.193650 AND X23 >= 696.050000 AND X27 >= 0.109550],{'0.0': {'precision': 0.9313725490196079; 'recall': 0.986159169550173; 'f1-score': 0.957983193277311; 'support': 289}; '1.0': {'precision': 0.9741935483870968; 'recall': 0.877906976744186; 'f1-score': 0.9235474006116208; 'support': 172}; 'accuracy': 0.9457700650759219; 'macro avg': {'precision': 0.9527830487033524; 'recall': 0.9320330731471795; 'f1-score': 0.9407652969444659; 'support': 461}; 'weighted avg': {'precision': 0.9473491474820983; 'recall': 0.9457700650759219; 'f1-score': 0.9451351318055135; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
l: 5,1,DNF,3,461,51,1,[461; 461],122,1.515862,0.882353,4,[X7 >= 0.051420 AND X13 >= 18.515000 AND X20 >= 14.905000 AND X26 >= 0.216400],{'0.0': {'precision': 0.9438943894389439; 'recall': 0.9896193771626297; 'f1-score': 0.9662162162162162; 'support': 289}; '1.0': {'precision': 0.9810126582278481; 'recall': 0.9011627906976745; 'f1-score': 0.9393939393939393; 'support': 172}; 'accuracy': 0.9566160520607375; 'macro avg': {'precision': 0.962453523833396; 'recall': 0.945391083930152; 'f1-score': 0.9528050778050778; 'support': 461}; 'weighted avg': {'precision': 0.9577432879892508; 'recall': 0.9566160520607375; 'f1-score': 0.956208772369293; 'support': 461}},{'0.0': {'precision': 0.8611111111111112; 'recall': 0.96875; 'f1-score': 0.911764705882353; 'support': 32}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.7368421052631579; 'f1-score': 0.8235294117647058; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8972222222222223; 'recall': 0.852796052631579; 'f1-score': 0.8676470588235294; 'support': 51}; 'weighted avg': {'precision': 0.8880174291938998; 'recall': 0.8823529411764706; 'f1-score': 0.8788927335640139; 'support': 51}}
l: 5,1,DNF,4,461,51,1,[461; 461],122,3.443745,0.980392,4,[X7 >= 0.051420 AND X13 >= 18.515000 AND X20 >= 14.905000 AND X26 >= 0.216400],{'0.0': {'precision': 0.9313725490196079; 'recall': 0.986159169550173; 'f1-score': 0.957983193277311; 'support': 289}; '1.0': {'precision': 0.9741935483870968; 'recall': 0.877906976744186; 'f1-score': 0.9235474006116208; 'support': 172}; 'accuracy': 0.9457700650759219; 'macro avg': {'precision': 0.9527830487033524; 'recall': 0.9320330731471795; 'f1-score': 0.9407652969444659; 'support': 461}; 'weighted avg': {'precision': 0.9473491474820983; 'recall': 0.9457700650759219; 'f1-score': 0.9451351318055135; 'support': 461}},{'0.0': {'precision': 0.9696969696969697; 'recall': 1.0; 'f1-score': 0.9846153846153847; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.9848484848484849; 'recall': 0.9736842105263157; 'f1-score': 0.9787941787941788; 'support': 51}; 'weighted avg': {'precision': 0.9809863339275104; 'recall': 0.9803921568627451; 'f1-score': 0.9802780155721332; 'support': 51}}
l: 5,1,DNF,5,461,51,1,[461; 461],122,2.152891,0.941176,4,[X7 >= 0.051420 AND X13 >= 18.515000 AND X20 >= 14.905000 AND X26 >= 0.216400],{'0.0': {'precision': 0.934640522875817; 'recall': 0.9896193771626297; 'f1-score': 0.9613445378151261; 'support': 289}; '1.0': {'precision': 0.9806451612903225; 'recall': 0.8837209302325582; 'f1-score': 0.929663608562691; 'support': 172}; 'accuracy': 0.9501084598698482; 'macro avg': {'precision': 0.9576428420830698; 'recall': 0.9366701536975939; 'f1-score': 0.9455040731889086; 'support': 461}; 'weighted avg': {'precision': 0.9518049432820966; 'recall': 0.9501084598698482; 'f1-score': 0.9495243212610721; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
l: 5,1,DNF,6,461,51,1,[461; 461],122,1.436345,0.921569,4,[X6 >= 0.069225 AND X10 >= 0.193650 AND X22 >= 101.650000 AND X27 >= 0.109550],{'0.0': {'precision': 0.9403973509933775; 'recall': 0.9826989619377162; 'f1-score': 0.9610829103214891; 'support': 289}; '1.0': {'precision': 0.9685534591194969; 'recall': 0.8953488372093024; 'f1-score': 0.9305135951661632; 'support': 172}; 'accuracy': 0.9501084598698482; 'macro avg': {'precision': 0.9544754050564372; 'recall': 0.9390238995735093; 'f1-score': 0.9457982527438261; 'support': 461}; 'weighted avg': {'precision': 0.9509024499037735; 'recall': 0.9501084598698482; 'f1-score': 0.949677439157246; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
l: 5,1,DNF,7,461,51,1,[461; 461],122,1.240499,0.862745,4,[X7 >= 0.051420 AND X10 >= 0.193650 AND X20 >= 14.905000 AND X26 >= 0.216400],{'0.0': {'precision': 0.9470198675496688; 'recall': 0.9896193771626297; 'f1-score': 0.9678510998307953; 'support': 289}; '1.0': {'precision': 0.9811320754716981; 'recall': 0.9069767441860465; 'f1-score': 0.9425981873111782; 'support': 172}; 'accuracy': 0.9587852494577006; 'macro avg': {'precision': 0.9640759715106835; 'recall': 0.9482980606743381; 'f1-score': 0.9552246435709868; 'support': 461}; 'weighted avg': {'precision': 0.9597471989218793; 'recall': 0.9587852494577006; 'f1-score': 0.9584291888690292; 'support': 461}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.9375; 'f1-score': 0.8955223880597014; 'support': 32}; '1.0': {'precision': 0.875; 'recall': 0.7368421052631579; 'f1-score': 0.7999999999999999; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8660714285714286; 'recall': 0.837171052631579; 'f1-score': 0.8477611940298506; 'support': 51}; 'weighted avg': {'precision': 0.863795518207283; 'recall': 0.8627450980392157; 'f1-score': 0.8599356160374597; 'support': 51}}
l: 5,1,DNF,8,461,51,1,[461; 461],122,1.937500,0.941176,3,[X7 >= 0.051420 AND X10 >= 0.193650 AND X23 >= 696.050000],{'0.0': {'precision': 0.9372937293729373; 'recall': 0.9826989619377162; 'f1-score': 0.9594594594594594; 'support': 289}; '1.0': {'precision': 0.9683544303797469; 'recall': 0.8895348837209303; 'f1-score': 0.9272727272727274; 'support': 172}; 'accuracy': 0.9479392624728851; 'macro avg': {'precision': 0.9528240798763421; 'recall': 0.9361169228293232; 'f1-score': 0.9433660933660935; 'support': 461}; 'weighted avg': {'precision': 0.9488825375576906; 'recall': 0.9479392624728851; 'f1-score': 0.9474505268431516; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
l: 5,1,DNF,9,461,51,1,[461; 461],122,1.684822,0.921569,3,[X7 >= 0.051420 AND X23 >= 696.050000 AND X26 >= 0.216400],{'0.0': {'precision': 0.9375; 'recall': 0.986159169550173; 'f1-score': 0.9612141652613828; 'support': 289}; '1.0': {'precision': 0.9745222929936306; 'recall': 0.8895348837209303; 'f1-score': 0.9300911854103344; 'support': 172}; 'accuracy': 0.9501084598698482; 'macro avg': {'precision': 0.9560111464968153; 'recall': 0.9378470266355516; 'f1-score': 0.9456526753358586; 'support': 461}; 'weighted avg': {'precision': 0.951313089793719; 'recall': 0.9501084598698482; 'f1-score': 0.9496021207182584; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [461, 461], 'n_partitions': 1}, (mean val acc cv) 0.929638 (+- 0.037327), (mean training time) 2.055421 (+- 0.678907)
l: 5,2,CNF,0,460,52,1,[460; 460],122,27.233441,0.942308,10,[X0 >= 17.880000 OR X7 >= 0.079005 OR X13 >= 53.780000 OR X21 >= 29.295000 OR X27 >= 0.175750 OR X28 >= 0.357100] AND [X7 >= 0.051420 OR X13 >= 53.780000 OR X20 >= 16.795000 OR X27 >= 0.142350],{'0.0': {'precision': 0.9697986577181208; 'recall': 1.0; 'f1-score': 0.9846678023850085; 'support': 289}; '1.0': {'precision': 1.0; 'recall': 0.9473684210526315; 'f1-score': 0.972972972972973; 'support': 171}; 'accuracy': 0.9804347826086957; 'macro avg': {'precision': 0.9848993288590604; 'recall': 0.9736842105263157; 'f1-score': 0.9788203876789907; 'support': 460}; 'weighted avg': {'precision': 0.9810256784359498; 'recall': 0.9804347826086957; 'f1-score': 0.9803203766687953; 'support': 460}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9; 'f1-score': 0.9230769230769231; 'support': 20}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9433811802232854; 'recall': 0.934375; 'f1-score': 0.9384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.9424610477242056; 'recall': 0.9423076923076923; 'f1-score': 0.9420118343195267; 'support': 52}}
