l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1016.185905,0.780280,4,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1],{'0': {'precision': 0.7937888198757764; 'recall': 0.9573989911601658; 'f1-score': 0.8679510107984516; 'support': 20023}; '1': {'precision': 0.6164568345323741; 'recall': 0.2158715162966462; 'f1-score': 0.3197667638483965; 'support': 6351}; 'accuracy': 0.7788352165010995; 'macro avg': {'precision': 0.7051228272040753; 'recall': 0.586635253728406; 'f1-score': 0.5938588873234241; 'support': 26374}; 'weighted avg': {'precision': 0.7510863311021377; 'recall': 0.7788352165010995; 'f1-score': 0.735945317601371; 'support': 26374}},{'0': {'precision': 0.7935388043074638; 'recall': 0.9604494382022472; 'f1-score': 0.8690524603497356; 'support': 2225}; '1': {'precision': 0.6302521008403361; 'recall': 0.21246458923512748; 'f1-score': 0.3177966101694915; 'support': 706}; 'accuracy': 0.7802797679972705; 'macro avg': {'precision': 0.7118954525739; 'recall': 0.5864570137186873; 'f1-score': 0.5934245352596136; 'support': 2931}; 'weighted avg': {'precision': 0.7542073772696637; 'recall': 0.7802797679972705; 'f1-score': 0.7362695772971076; 'support': 2931}}
l: 5,1,DNF,0,26374,2931,1,[26374; 26374],262,1010.225663,0.778233,39,[X0 >= 37.000000 AND X1 != 1 AND X1 != 7 AND X2 < 259873.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 14 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X8 != 1 AND X8 != 3 AND X9 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 4 AND X13 != 9 AND X13 != 12],{'0': {'precision': 0.7764604945012089; 'recall': 0.9943564900364581; 'f1-score': 0.8720026278331325; 'support': 20023}; '1': {'precision': 0.8456284153005464; 'recall': 0.09746496614706346; 'f1-score': 0.17478469575038827; 'support': 6351}; 'accuracy': 0.7783802229468416; 'macro avg': {'precision': 0.8110444549008777; 'recall': 0.5459107280917608; 'f1-score': 0.5233936617917604; 'support': 26374}; 'weighted avg': {'precision': 0.7931164990889313; 'recall': 0.7783802229468416; 'f1-score': 0.704108827626205; 'support': 26374}},{'0': {'precision': 0.7769961308476961; 'recall': 0.992808988764045; 'f1-score': 0.8717442778216259; 'support': 2225}; '1': {'precision': 0.8181818181818182; 'recall': 0.10198300283286119; 'f1-score': 0.181360201511335; 'support': 706}; 'accuracy': 0.7782326850904129; 'macro avg': {'precision': 0.7975889745147572; 'recall': 0.5473959957984531; 'f1-score': 0.5265522396664805; 'support': 2931}; 'weighted avg': {'precision': 0.7869166682949462; 'recall': 0.7782326850904129; 'f1-score': 0.7054491028386626; 'support': 2931}}
l: 5,1,DNF,1,26374,2931,1,[26374; 26374],262,1008.650644,0.780621,45,[X0 >= 26.000000 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 11 AND X3 != 13 AND X5 != 3 AND X5 != 6 AND X6 != 1 AND X6 != 2 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 13 AND X13 != 20 AND X13 != 25 AND X13 != 26 AND X13 != 28 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8324819783262519; 'recall': 0.8708984667632222; 'f1-score': 0.8512570173297533; 'support': 20023}; '1': {'precision': 0.5236779067624838; 'recall': 0.4474885844748858; 'f1-score': 0.48259466802513157; 'support': 6351}; 'accuracy': 0.7689391066959885; 'macro avg': {'precision': 0.6780799425443679; 'recall': 0.659193525619054; 'f1-score': 0.6669258426774425; 'support': 26374}; 'weighted avg': {'precision': 0.758120309315048; 'recall': 0.7689391066959885; 'f1-score': 0.7624811554796869; 'support': 26374}},{'0': {'precision': 0.8424242424242424; 'recall': 0.8746067415730338; 'f1-score': 0.8582138919514885; 'support': 2225}; '1': {'precision': 0.5507246376811594; 'recall': 0.48441926345609065; 'f1-score': 0.5154483798040693; 'support': 706}; 'accuracy': 0.7806209484817468; 'macro avg': {'precision': 0.696574440052701; 'recall': 0.6795130025145621; 'f1-score': 0.6868311358777789; 'support': 2931}; 'weighted avg': {'precision': 0.772161560421985; 'recall': 0.7806209484817468; 'f1-score': 0.7756507900831575; 'support': 2931}}
l: 5,1,DNF,2,26374,2931,1,[26374; 26374],262,1008.934482,0.773456,39,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 0 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X2 < 219632.000000 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 10.000000 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 3 AND X12 >= 24.000000 AND X13 != 0 AND X13 != 3 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 35],{'0': {'precision': 0.7772188426142568; 'recall': 0.995405283923488; 'f1-score': 0.8728841395318284; 'support': 20023}; '1': {'precision': 0.873972602739726; 'recall': 0.1004566210045662; 'f1-score': 0.18020053664736618; 'support': 6351}; 'accuracy': 0.7798968681277015; 'macro avg': {'precision': 0.8255957226769914; 'recall': 0.5479309524640271; 'f1-score': 0.5265423380895973; 'support': 26374}; 'weighted avg': {'precision': 0.8005176645812263; 'recall': 0.7798968681277015; 'f1-score': 0.7060822300027764; 'support': 26374}},{'0': {'precision': 0.7716672467803689; 'recall': 0.9964044943820225; 'f1-score': 0.8697528442526481; 'support': 2225}; '1': {'precision': 0.8620689655172413; 'recall': 0.0708215297450425; 'f1-score': 0.13089005235602094; 'support': 706}; 'accuracy': 0.7734561583077448; 'macro avg': {'precision': 0.8168681061488051; 'recall': 0.5336130120635325; 'f1-score': 0.5003214483043346; 'support': 2931}; 'weighted avg': {'precision': 0.7934426181308404; 'recall': 0.7734561583077448; 'f1-score': 0.6917804351502875; 'support': 2931}}
l: 5,1,DNF,3,26374,2931,1,[26374; 26374],262,1009.190980,0.782327,48,[X0 >= 30.000000 AND X1 != 0 AND X1 != 2 AND X1 != 3 AND X1 != 7 AND X1 != 8 AND X2 < 219632.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 6 AND X3 != 8 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 9 AND X13 != 10 AND X13 != 14 AND X13 != 15 AND X13 != 18 AND X13 != 19 AND X13 != 20 AND X13 != 26 AND X13 != 33 AND X13 != 35 AND X13 != 40],{'0': {'precision': 0.8002367564368156; 'recall': 0.9453128901762973; 'f1-score': 0.8667460390145618; 'support': 20023}; '1': {'precision': 0.597574421168688; 'recall': 0.2560226735947095; 'f1-score': 0.3584656084656084; 'support': 6351}; 'accuracy': 0.779328126184879; 'macro avg': {'precision': 0.6989055888027518; 'recall': 0.6006677818855034; 'f1-score': 0.6126058237400851; 'support': 26374}; 'weighted avg': {'precision': 0.7514345841729239; 'recall': 0.779328126184879; 'f1-score': 0.7443493978370231; 'support': 26374}},{'0': {'precision': 0.8050749711649365; 'recall': 0.941123595505618; 'f1-score': 0.8677994198093659; 'support': 2225}; '1': {'precision': 0.603030303030303; 'recall': 0.2818696883852691; 'f1-score': 0.3841698841698841; 'support': 706}; 'accuracy': 0.7823268509041282; 'macro avg': {'precision': 0.7040526370976198; 'recall': 0.6114966419454435; 'f1-score': 0.625984651989625; 'support': 2931}; 'weighted avg': {'precision': 0.7564077805463588; 'recall': 0.7823268509041282; 'f1-score': 0.7513059185601424; 'support': 2931}}
l: 5,1,DNF,4,26374,2931,1,[26374; 26374],262,1009.897623,0.785739,37,[X0 >= 33.000000 AND X1 != 8 AND X3 != 0 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X6 != 14 AND X7 != 3 AND X8 == 4 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 24.000000 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 8 AND X13 != 13 AND X13 != 18 AND X13 != 22 AND X13 != 27 AND X13 != 31 AND X13 != 41],{'0': {'precision': 0.8407317979197623; 'recall': 0.9042601008839835; 'f1-score': 0.8713395413749127; 'support': 20023}; '1': {'precision': 0.6037618850764779; 'recall': 0.4599275704613447; 'f1-score': 0.5221199392260255; 'support': 6351}; 'accuracy': 0.7972624554485478; 'macro avg': {'precision': 0.72224684149812; 'recall': 0.682093835672664; 'f1-score': 0.6967297403004691; 'support': 26374}; 'weighted avg': {'precision': 0.7836681778216468; 'recall': 0.7972624554485478; 'f1-score': 0.7872455968368228; 'support': 26374}},{'0': {'precision': 0.8345203183912862; 'recall': 0.8952808988764045; 'f1-score': 0.8638334778837815; 'support': 2225}; '1': {'precision': 0.5716911764705882; 'recall': 0.4405099150141643; 'f1-score': 0.4976; 'support': 706}; 'accuracy': 0.7857386557488911; 'macro avg': {'precision': 0.7031057474309372; 'recall': 0.6678954069452844; 'f1-score': 0.6807167389418908; 'support': 2931}; 'weighted avg': {'precision': 0.7712117635649427; 'recall': 0.7857386557488911; 'f1-score': 0.7756175668002094; 'support': 2931}}
l: 5,1,DNF,5,26375,2930,1,[26375; 26375],262,1009.495725,0.775768,36,[X0 >= 37.000000 AND X1 != 2 AND X1 != 6 AND X2 < 259873.000000 AND X2 >= 130856.000000 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 1 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 4 AND X13 != 23 AND X13 != 31 AND X13 != 33],{'0': {'precision': 0.7736406389677019; 'recall': 0.9941067772062129; 'f1-score': 0.870125896135688; 'support': 20023}; '1': {'precision': 0.8173374613003096; 'recall': 0.08312342569269521; 'f1-score': 0.1509002572163475; 'support': 6352}; 'accuracy': 0.7747109004739337; 'macro avg': {'precision': 0.7954890501340057; 'recall': 0.538615101449454; 'f1-score': 0.5105130766760178; 'support': 26375}; 'weighted avg': {'precision': 0.7841643248617955; 'recall': 0.7747109004739337; 'f1-score': 0.6969118199872273; 'support': 26375}},{'0': {'precision': 0.7747021723896286; 'recall': 0.9937078651685394; 'f1-score': 0.8706438275251034; 'support': 2225}; '1': {'precision': 0.8157894736842105; 'recall': 0.08794326241134752; 'f1-score': 0.15877080665813062; 'support': 705}; 'accuracy': 0.7757679180887372; 'macro avg': {'precision': 0.7952458230369195; 'recall': 0.5408255637899434; 'f1-score': 0.514707317091617; 'support': 2930}; 'weighted avg': {'precision': 0.7845883660458335; 'recall': 0.7757679180887372; 'f1-score': 0.6993569743813437; 'support': 2930}}
l: 5,1,DNF,6,26375,2930,1,[26375; 26375],262,1009.926771,0.788737,43,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 6 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 2 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 14 AND X3 != 15 AND X4 >= 7.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 1 AND X8 != 2 AND X12 >= 35.000000 AND X13 != 2 AND X13 != 4 AND X13 != 7 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 31 AND X13 != 41],{'0': {'precision': 0.7889981292043148; 'recall': 0.9899615442241423; 'f1-score': 0.8781287378726799; 'support': 20023}; '1': {'precision': 0.8394568690095847; 'recall': 0.16545969773299748; 'f1-score': 0.27643345607574965; 'support': 6352}; 'accuracy': 0.79139336492891; 'macro avg': {'precision': 0.8142274991069498; 'recall': 0.5777106209785698; 'f1-score': 0.5772810969742148; 'support': 26375}; 'weighted avg': {'precision': 0.8011503155642418; 'recall': 0.79139336492891; 'f1-score': 0.7332199822338513; 'support': 26375}},{'0': {'precision': 0.7865810135617416; 'recall': 0.990561797752809; 'f1-score': 0.8768649293813408; 'support': 2225}; '1': {'precision': 0.8359375; 'recall': 0.15177304964539007; 'f1-score': 0.25690276110444177; 'support': 705}; 'accuracy': 0.7887372013651878; 'macro avg': {'precision': 0.8112592567808707; 'recall': 0.5711674236990996; 'f1-score': 0.5668838452428913; 'support': 2930}; 'weighted avg': {'precision': 0.7984568916979095; 'recall': 0.7887372013651878; 'f1-score': 0.727693144864203; 'support': 2930}}
l: 5,1,DNF,7,26375,2930,1,[26375; 26375],262,1011.151561,0.785324,42,[X0 >= 22.000000 AND X1 != 1 AND X1 != 5 AND X1 != 8 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X3 != 13 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 13 AND X13 != 25 AND X13 != 26 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8475282041349925; 'recall': 0.8741946761224592; 'f1-score': 0.86065493165503; 'support': 20023}; '1': {'precision': 0.5597693114295701; 'recall': 0.5042506297229219; 'f1-score': 0.5305615371873447; 'support': 6352}; 'accuracy': 0.7850995260663507; 'macro avg': {'precision': 0.7036487577822813; 'recall': 0.6892226529226906; 'f1-score': 0.6956082344211874; 'support': 26375}; 'weighted avg': {'precision': 0.7782260435107331; 'recall': 0.7850995260663507; 'f1-score': 0.781157178416784; 'support': 26375}},{'0': {'precision': 0.8439655172413794; 'recall': 0.88; 'f1-score': 0.8616061606160617; 'support': 2225}; '1': {'precision': 0.5622950819672131; 'recall': 0.48652482269503544; 'f1-score': 0.5216730038022813; 'support': 705}; 'accuracy': 0.7853242320819113; 'macro avg': {'precision': 0.7031302996042963; 'recall': 0.6832624113475178; 'f1-score': 0.6916395822091714; 'support': 2930}; 'weighted avg': {'precision': 0.7761915729177318; 'recall': 0.7853242320819113; 'f1-score': 0.7798133703246912; 'support': 2930}}
l: 5,1,DNF,8,26375,2930,1,[26375; 26375],262,1009.049418,0.775085,41,[X0 >= 33.000000 AND X1 != 0 AND X1 != 2 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X2 < 259873.000000 AND X2 >= 106648.000000 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 15 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 11 AND X6 != 13 AND X7 != 2 AND X7 != 5 AND X8 != 2 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 9 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 40],{'0': {'precision': 0.7757398753894081; 'recall': 0.9948561725928885; 'f1-score': 0.871739891475582; 'support': 20024}; '1': {'precision': 0.8517985611510791; 'recall': 0.09321366713903323; 'f1-score': 0.1680386034629577; 'support': 6351}; 'accuracy': 0.7777440758293839; 'macro avg': {'precision': 0.8137692182702436; 'recall': 0.5440349198659609; 'f1-score': 0.5198892474692698; 'support': 26375}; 'weighted avg': {'precision': 0.7940545185466544; 'recall': 0.7777440758293839; 'f1-score': 0.7022912893838975; 'support': 26375}},{'0': {'precision': 0.7744650999649246; 'recall': 0.9928057553956835; 'f1-score': 0.8701477832512315; 'support': 2224}; '1': {'precision': 0.7974683544303798; 'recall': 0.08923512747875353; 'f1-score': 0.16050955414012738; 'support': 706}; 'accuracy': 0.7750853242320819; 'macro avg': {'precision': 0.7859667271976523; 'recall': 0.5410204414372185; 'f1-score': 0.5153286686956795; 'support': 2930}; 'weighted avg': {'precision': 0.7800078636688874; 'recall': 0.7750853242320819; 'f1-score': 0.6991564556906721; 'support': 2930}}
l: 5,1,DNF,9,26375,2930,1,[26375; 26375],262,1009.364672,0.761092,49,[X0 < 58.000000 AND X0 >= 26.000000 AND X1 != 0 AND X1 != 1 AND X1 != 5 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 13 AND X5 != 0 AND X5 != 1 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 12 AND X7 != 1 AND X7 != 2 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X13 != 0 AND X13 != 1 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 12 AND X13 != 13 AND X13 != 17 AND X13 != 20 AND X13 != 25 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8258544524529179; 'recall': 0.8869356771873752; 'f1-score': 0.8553059307953478; 'support': 20024}; '1': {'precision': 0.5351129363449691; 'recall': 0.4103290820343253; 'f1-score': 0.4644862311736922; 'support': 6351}; 'accuracy': 0.772170616113744; 'macro avg': {'precision': 0.6804836943989435; 'recall': 0.6486323796108502; 'f1-score': 0.65989608098452; 'support': 26375}; 'weighted avg': {'precision': 0.7558449977116256; 'recall': 0.772170616113744; 'f1-score': 0.7611980289073048; 'support': 26375}},{'0': {'precision': 0.8245315161839863; 'recall': 0.8705035971223022; 'f1-score': 0.8468941382327209; 'support': 2224}; '1': {'precision': 0.5051546391752577; 'recall': 0.4164305949008499; 'f1-score': 0.4565217391304348; 'support': 706}; 'accuracy': 0.7610921501706485; 'macro avg': {'precision': 0.664843077679622; 'recall': 0.643467096011576; 'f1-score': 0.6517079386815778; 'support': 2930}; 'weighted avg': {'precision': 0.747575859130006; 'recall': 0.7610921501706485; 'f1-score': 0.7528317103261633; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.778638 (+- 0.007552), (mean training time) 1009.588754 (+- 0.698124)
l: 5,2,CNF,0,26374,2931,1,[26374; 26374],262,1018.554340,0.742409,31,[X1 == 2 OR X2 < 106648.000000 OR X3 == 7 OR X3 == 8 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X6 == 6 OR X6 == 12 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 3 OR X13 == 11 OR X13 == 14 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 34 OR X13 == 35 OR X13 == 37 OR X13 == 41] AND [X0 >= 50.000000 OR X1 == 5 OR X3 == 10 OR X5 == 1 OR X7 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 5 OR X13 == 41],{'0': {'precision': 0.8549948618097247; 'recall': 0.7894920841032812; 'f1-score': 0.8209389281262984; 'support': 20023}; '1': {'precision': 0.4654407102092581; 'recall': 0.5778617540544796; 'f1-score': 0.5155942680528239; 'support': 6351}; 'accuracy': 0.7385303708197467; 'macro avg': {'precision': 0.6602177860094914; 'recall': 0.6836769190788804; 'f1-score': 0.6682665980895612; 'support': 26374}; 'weighted avg': {'precision': 0.7611881424340302; 'recall': 0.7385303708197467; 'f1-score': 0.7474103038703405; 'support': 26374}},{'0': {'precision': 0.8554158607350096; 'recall': 0.7950561797752809; 'f1-score': 0.824132308409038; 'support': 2225}; '1': {'precision': 0.4716106604866744; 'recall': 0.5764872521246459; 'f1-score': 0.5188017845761631; 'support': 706}; 'accuracy': 0.7424087342204025; 'macro avg': {'precision': 0.663513260610842; 'recall': 0.6857717159499634; 'f1-score': 0.6714670464926005; 'support': 2931}; 'weighted avg': {'precision': 0.7629673887543461; 'recall': 0.7424087342204025; 'f1-score': 0.7505863002800686; 'support': 2931}}
l: 5,2,CNF,1,26374,2931,1,[26374; 26374],262,1018.179416,0.699079,38,[X0 >= 50.000000 OR X1 == 6 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 0 OR X6 == 11 OR X6 == 12 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 1 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 31 OR X13 == 37] AND [X1 == 1 OR X1 == 5 OR X1 == 6 OR X3 == 1 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 10 OR X13 == 17 OR X13 == 25 OR X13 == 31 OR X13 == 34],{'0': {'precision': 0.8268545599574582; 'recall': 0.7765569594965789; 'f1-score': 0.8009168641186772; 'support': 20023}; '1': {'precision': 0.40890474303078345; 'recall': 0.4873248307353173; 'f1-score': 0.444683908045977; 'support': 6351}; 'accuracy': 0.706908318798817; 'macro avg': {'precision': 0.6178796514941208; 'recall': 0.6319408951159481; 'f1-score': 0.6228003860823271; 'support': 26374}; 'weighted avg': {'precision': 0.7262100127783685; 'recall': 0.706908318798817; 'f1-score': 0.7151340665143048; 'support': 26374}},{'0': {'precision': 0.825496849248667; 'recall': 0.7653932584269663; 'f1-score': 0.7943097014925372; 'support': 2225}; '1': {'precision': 0.3986175115207373; 'recall': 0.49008498583569404; 'f1-score': 0.43964421855146124; 'support': 706}; 'accuracy': 0.6990788126919141; 'macro avg': {'precision': 0.6120571803847021; 'recall': 0.6277391221313302; 'f1-score': 0.6169769600219992; 'support': 2931}; 'weighted avg': {'precision': 0.722672962371861; 'recall': 0.6990788126919141; 'f1-score': 0.708880212936959; 'support': 2931}}
l: 5,2,CNF,2,26374,2931,1,[26374; 26374],262,1017.122743,0.723644,32,[X1 == 5 OR X1 == 7 OR X2 < 130856.000000 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 14 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 10 OR X13 == 11 OR X13 == 12 OR X13 == 17 OR X13 == 19 OR X13 == 20 OR X13 == 30 OR X13 == 35] AND [X1 == 5 OR X1 == 6 OR X1 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X8 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 10 OR X13 == 22 OR X13 == 37],{'0': {'precision': 0.7947449479628506; 'recall': 0.8504719572491635; 'f1-score': 0.821664656212304; 'support': 20023}; '1': {'precision': 0.3947847180109157; 'recall': 0.30751062824752007; 'f1-score': 0.345724907063197; 'support': 6351}; 'accuracy': 0.7197239705770835; 'macro avg': {'precision': 0.5947648329868831; 'recall': 0.5789912927483418; 'f1-score': 0.5836947816377505; 'support': 26374}; 'weighted avg': {'precision': 0.698432389366326; 'recall': 0.7197239705770835; 'f1-score': 0.7070558237695203; 'support': 26374}},{'0': {'precision': 0.7954070981210856; 'recall': 0.8561797752808988; 'f1-score': 0.8246753246753246; 'support': 2225}; '1': {'precision': 0.40298507462686567; 'recall': 0.3059490084985836; 'f1-score': 0.34782608695652173; 'support': 706}; 'accuracy': 0.7236438075742068; 'macro avg': {'precision': 0.5991960863739756; 'recall': 0.5810643918897412; 'f1-score': 0.5862507058159232; 'support': 2931}; 'weighted avg': {'precision': 0.7008830624380697; 'recall': 0.7236438075742068; 'f1-score': 0.7098150169887075; 'support': 2931}}
l: 5,2,CNF,3,26374,2931,1,[26374; 26374],262,1017.432256,0.707950,32,[X1 == 2 OR X1 == 7 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X6 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 9 OR X13 == 11 OR X13 == 12 OR X13 == 15 OR X13 == 23 OR X13 == 37] AND [X1 == 2 OR X1 == 7 OR X3 == 12 OR X3 == 14 OR X6 == 5 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 1 OR X13 == 9 OR X13 == 11 OR X13 == 12 OR X13 == 15 OR X13 == 23 OR X13 == 37 OR X13 == 41],{'0': {'precision': 0.7858190246440566; 'recall': 0.8296958497727613; 'f1-score': 0.8071615975123895; 'support': 20023}; '1': {'precision': 0.34836613797057137; 'recall': 0.28704141080144857; 'f1-score': 0.3147444751381216; 'support': 6351}; 'accuracy': 0.6990217638583454; 'macro avg': {'precision': 0.567092581307314; 'recall': 0.5583686302871049; 'f1-score': 0.5609530363252555; 'support': 26374}; 'weighted avg': {'precision': 0.6804780341510216; 'recall': 0.6990217638583454; 'f1-score': 0.68858492563103; 'support': 26374}},{'0': {'precision': 0.7906581740976646; 'recall': 0.8368539325842697; 'f1-score': 0.8131004366812228; 'support': 2225}; '1': {'precision': 0.3697916666666667; 'recall': 0.301699716713881; 'f1-score': 0.33229329173166927; 'support': 706}; 'accuracy': 0.7079495052882975; 'macro avg': {'precision': 0.5802249203821657; 'recall': 0.5692768246490754; 'f1-score': 0.572696864206446; 'support': 2931}; 'weighted avg': {'precision': 0.6892826182306279; 'recall': 0.7079495052882975; 'f1-score': 0.6972867743358169; 'support': 2931}}
